Id;DataAcesso;Hash;DataExpiracao;Cliente;TipoAcesso;LoginAtendente;TipoSessao;Origem
957;2018-06-27 10:00:07.257;4a971cf57f49951179eb4bb6460f26cf5c8d20be91e1e8c2fd7582def0a44f49525440071cc7cb0e6d45a0f0e422338c40e4c3251fb28aa1a62d492c0feb6a79;2018-06-27 11:30:08.863;111.111.116-42;2;3D630CC5-A001-E611-940D-005056200001;;
958;2018-06-27 10:00:10.040;0722c881b3cd06a40837fab319cc480ddbfd8d7fc230d0dac49cbfd8bff919ef17e410a4521f55b87cee8fb37f6a34bc15d64a0204e814780380f069588cf277;2018-06-27 11:41:27.013;111.111.116-43;1;;;
959;2018-06-27 10:00:41.683;33144a885328ac875dd244616938e9d8b19a0a4b21a954109103978e0e45c74544bd4082e965d6267393ef0a2e28a148ee4872d765e54e1ab31f7cd4fe28b7c3;2018-06-27 11:30:41.683;111.111.116-44;1;;;
960;2018-06-27 10:01:01.923;3a0778a52113d288bd0f0acda1dab4d6de4657648c16193952bc26f07c1263ed43ab39255062b3ad3ba95d15590205c29e1802820ced5c351e2682440f2012f4;2018-06-27 11:31:02.893;111.111.116-45;2;3A7FB741-0C6A-E611-9414-001DD8200008;;
961;2018-06-27 10:01:11.817;d469f08cdb4649e5a5c6935cde7cdd8194f26ba1b9290527027a657110561df7dd1abb4e6c1068dd7fac56fa4a87959a1211352749ac311d71f2eca93278d7ca;2018-06-27 11:34:33.350;111.111.116-46;1;;;
962;2018-06-27 10:02:00.983;bddcafc223504b6083758a338ba0abb9ce9f7c822924777d4f00c9b39f5eddf68f4ec4fb88b44d390ac1d2c432a325b39a4e629def1832b47785ada754f6e83a;2018-06-27 11:32:00.983;111.111.116-47;1;;;
963;2018-06-27 10:02:03.813;e9280fc4a320c4b5e5bd32eb0825488e16b90eaf7ea3758585d6bf8fb0ad171a00ee4db4607ea53c3a597868fc549c36a35dc9bfcf5ed12201753c47bbb8ac91;2018-06-27 11:36:43.360;111.111.116-48;1;;;
964;2018-06-27 10:02:07.603;9f6616764228c3ff17eb536618465ee784db99ee673f12f186f1cab783759b7081d3c544ea9ac300b86f8825b0db9288d68c67fee52f49ea7553aac0753c71cd;2018-06-27 11:34:13.547;111.111.116-49;1;;;
965;2018-06-27 10:02:13.753;ad6305fe43c4b167a7ff1f9215aca46c1da536b3cc520b2e20e8814c7e130522be9961c5c5b4ab7d7b839a5477667d7aeb47cefaf0e4bde9a450d40363bcf142;2018-06-27 11:32:13.753;111.111.116-50;1;;;
966;2018-06-27 10:04:16.127;c63726ed3b627adc64a9de95c7e759c9b7c5d500bc41c4a823592b1e785cfcb0873c7d42b1be113b6246ffeb317291bb7c66c9536319897c26f495542654d1a8;2018-06-27 11:37:43.800;111.111.116-51;1;;;
967;2018-06-27 10:04:45.873;207d574a32e66c17ea79f29093108862511e074a86b244695ee3160a81f73aa6e8dff61d8a55d1cecc215b5e4368f446690fdf1457ada9465b5d023341ae490e;2018-06-27 11:34:45.873;111.111.116-52;1;;;
968;2018-06-27 10:04:49.170;60548d0415019a4487cb6c45cf4a6622c75aa8cd76ea5de4cb45cfbb66d90d670ebb2194b2f4c4ecc7934c42201491772be343087e32eb7d1785a161eec12807;2018-06-27 11:39:19.897;111.111.116-53;1;;;
969;2018-06-27 10:05:28.443;fe10779d6ac40c5b5d0e10f83dfbfaaa7c7fcf857671369c9e4733e113481335d9b475c0e7181d8eff8bba66fdf92f8f39f78287653758a23b8de9ff9d617542;2018-06-27 11:36:32.003;111.111.116-54;1;;;
970;2018-06-27 10:05:51.413;c4b3f8c57997bba2bc698c9a3c21fa1647cb59b8e334ccf4085fed632ab0f8bb72ac91b1079d33d188714e030029d9a6def5373f6f0aebe5ca3041c44a7e3ace;2018-06-27 11:45:51.897;111.111.116-55;1;;;
971;2018-06-27 10:06:45.313;4eff6ec598dbe5812d396ca65e87ffaf4dcce9bc4ed2023262d6f5744d2b99158c6f0f1c61be143bb7d289143f3fadbc1e5874ca0eefd782c7d190fe47764b6c;2018-06-27 11:41:40.963;111.111.116-56;1;;;
972;2018-06-27 10:06:58.360;a4858c72a6634850f68df5a873bb03a860c747febacf816143125bd411cca5d4bfe8e04c3a390979955cfde56c8971d74b093d77bd03cac06890cefd6ee65ce0;2018-06-27 11:38:40.817;111.111.116-57;1;;;
973;2018-06-27 10:07:32.257;f28ba6022470660c0dfe8b35245370fc3d76d3dfeec14a92c9a347aca508ea074c9deeb4f898a4ea34d4e03865814cc08d4e879b30e57453988e9ddbb1009d80;2018-06-27 12:02:38.910;111.111.116-58;1;;;
974;2018-06-27 10:07:41.170;165d7a4345d7a9ad96e91a1102d98da8b898dd66d1cbaf812bb31f825ee097cd772965f725e04c51370b0ac2554debc9744f3330ced597a38193629083ac35ec;2018-06-27 11:37:41.170;111.111.116-59;1;;;
975;2018-06-27 10:08:45.273;c0acf26b331ea53633e790f1e99a5b3552e4d2fa3e645cabda4c199fbd6343fc548382795ffba5469c7de53d13086d719541fcb0a45f546eeb1de3cdad373925;2018-06-27 11:41:14.813;111.111.116-60;1;;;
976;2018-06-27 10:09:11.173;013d4e7c7e82be2958d916615d69046f5dd4b7d237361b474f7a3286d1ada8e1d94159ca893014dffd406633bb52e082e17a5b50b917a49a4d66a0e25f2b7eff;2018-06-27 11:43:41.160;111.111.116-61;1;;;
977;2018-06-27 10:09:20.263;9c3eb3573a412ce9e5420da50dbb09cf2d47e93ffe7a7e4f80f4de634e7fcc02e439df4c770d9fc969bf074ea316205c9ccdf72c7d7de70905bf057306f327c5;2018-06-27 11:41:53.853;111.111.116-62;1;;;
978;2018-06-27 10:09:35.443;eff7ac639f5a4c286580157af3a6e22e05756aa4b1a031ce975901d731c7a70569fd10b86f3090a8b0cd6f5d8380693652fed84daf31cf9b29029a8c37c3d778;2018-06-27 11:40:16.503;111.111.116-63;1;;;
979;2018-06-27 10:09:36.340;f0c48166ec4b9ec790907fc83857519a20c1bc9015ca82ac415799f1a1118071bdd2e70d031701107e9d5238375b25248c97e61821174d8078a17ab4c1e91b89;2018-06-27 11:39:36.340;111.111.116-64;1;;;
980;2018-06-27 10:09:51.100;cbf6276dc76fcfb8b91a77ab597aea6e72a5c53fdef804528cf49ef2ead3d015e01602f7c46f392141eb44b2c7b9e523aa968af1c539d4cb5ba521e2e378a702;2018-06-27 11:40:10.083;111.111.116-65;1;;;
981;2018-06-27 10:10:07.350;a81f6ad4c4f076b97114ec24f33466c4e4b10119e03bef99325863a5f42354b675dc584506dfba25f2af285aa4b2db09eaa3751b3a0196701be1ba90cec2c111;2018-06-27 11:41:56.953;111.111.116-66;1;;;
982;2018-06-27 10:11:48.450;606aae539310f4aa2d673f0ad2fd1d1a92bca07faff72807e5979535f5144fe9e0f4a591abfd9b83d13bc9a671a4cf297453ec927cfa87053e389107c56ad81b;2018-06-27 11:42:26.900;111.111.116-67;1;;;
983;2018-06-27 10:12:04.383;9db6d5d206816daef6500f74adb5dd28357e393033c239f5ce34162a768871fb5d3358df1ed1ec96320639d2925085f168c24dd1ce44b07f5a3f2cfdd815e32b;2018-06-27 11:45:12.533;111.111.116-68;1;;;
984;2018-06-27 10:12:37.097;86ed4550a5d68265ff266ae4009633eca151da52efd6ae3c5d1dae033a311f18162b89d036e0d4860151537a70617df34cbd802b637497705e420b870a9cabf3;2018-06-27 11:42:39.143;111.111.116-69;1;;;
985;2018-06-27 10:13:21.143;9bbf48b367f2789f55f70f2ff4e9f8a34180804a8e32b0ce9c2ab0265b3360b05aa74016e5ebe1a24ac12c4ccb076998d4a848aa5df2d0a1684e4fd736e6683c;2018-06-27 12:06:47.763;111.111.116-70;1;;;
986;2018-06-27 10:13:28.187;d93cace761a4abeaec08af2eda4ecadb60ad03051828ab8118696d7a20c994de1e3f57565a31eb5abe80fbff6796f00b85ff44d2b85abfe1ad59d4d3065619c7;2018-06-27 11:43:29.800;111.111.116-71;1;;;
987;2018-06-27 10:13:34.213;a68d14dfe6ab8a94799cd0266a2a537eb9eb5b8aa8d6a6a2ad9536cf44ce015e6cdb4e73b118390469cfe84472aca1551d98e4ff705ec179fa153dc32ce00d42;2018-06-27 11:43:35.730;111.111.116-72;1;;;
988;2018-06-27 10:13:53.690;e5e6acb3ae13c8a19c3d6417b8423fd543e509683daa5adc2fa26548d88954fc23e569c8a3ca3a07d7ccfcea735570817ce60f32af1996a8c0988e314ce5e5d3;2018-06-27 11:57:01.887;111.111.116-73;1;;;
989;2018-06-27 10:14:28.920;e938113b93572ee5be135a753814acfc1a5990d59363d0975832463995100c591511e98d30d99b96251318d3e292ca84d6d6f382036d7a4d52fd3f7b09127012;2018-06-27 11:44:28.920;111.111.116-74;1;;;
990;2018-06-27 10:15:11.557;3f3677aee8fcc9c1600475903fa4523641bf2f46316bc2cd6f7d13899f568493ac6b0eb415a6930af7164706f7ace2adfebd8ff3b163f14d59fe079a1f90174f;2018-06-27 11:47:59.837;111.111.116-75;2;780DE954-B16B-E711-9428-005056ACE682;;
991;2018-06-27 10:15:15.163;5e5024d04bd675a632fbed644123fd282df2a06f6be4e267ddf636923b4be8fd427e803386d70017fe8ae52a481496d57a5104f04bdbc067836e704e090e2957;2018-06-27 11:45:15.163;111.111.116-76;1;;;
992;2018-06-27 10:15:21.663;429e7aa2554ec6d5b10c96a979c63c78b6efbfc075932271c9522d7b156931347838a2aabd85d798e38b1e10e26ec7e396b30e91c5ffa6c2db665bbf0c2a32c9;2018-06-27 11:45:21.663;111.111.116-77;1;;;
993;2018-06-27 10:15:32.290;228c8fce9bbb464aa22faf8802b8c32dd39b021386fc58ab18224e10f48b5931c9bdddacd54afa3ac5751998a181114bebb8da421229104aa086c4d4bf322f13;2018-06-27 11:45:32.290;111.111.116-78;1;;;
994;2018-06-27 10:15:34.533;be5bc16ac3bf8a709a61bdb84f2341793da8d8f3f472c32c3e4160e513ee5d4e46034383b1f95341721ae4f4781a3c32792714621d53486ea102e65c8c079ec6;2018-06-27 11:46:16.577;111.111.116-79;1;;;
995;2018-06-27 10:16:25.867;345b8a2a28338f050fee6d4640ff1f501d76f497fde3a7f710f8df6771eb90f236ccb010d50e9b647396f09188ec3e688e59f39f7898f01e18d3f196a9962a29;2018-06-27 11:46:27.473;111.111.116-80;1;;;
996;2018-06-27 10:16:29.137;426a344834e531a2957244b397e9b1058ced82bea10947dcc1c034abb4e04524cb17cd5225d4e559739cb3ffb874eb991d6129739f39f2598a963bcebc236e9a;2018-06-27 11:46:36.600;111.111.116-81;2;3A7FB741-0C6A-E611-9414-001DD8200008;;
997;2018-06-27 10:16:58.827;b1a8c28d62edbed52d92b70e6467d34ceee8788ba5d4460a4fddbcbbe69816a6cc5ab9b7c1751c383bbd23103c8ec11af9cbc230eaee5363f37af387416aa953;2018-06-27 11:47:00.747;111.111.116-82;1;;;
998;2018-06-27 10:18:13.820;b79a72a9db23ea1b4fe302bf464d2c748e3dcc4bfdb1eb12ae8798d947a549db7823a9d55be49854d5e90606c7863cda1bef2a4bfd380afcd8896ecc13ca767a;2018-06-27 11:48:14.707;111.111.116-83;3;;;
999;2018-06-27 10:18:19.433;8258417c0ff14365298f373e26683337b0d6eeae958afea670dc76116b9011cfeb35e3cf276280f87cd916a32fc6bc9f34e9e5d2a64dab50ea5c939f6e3bd3c8;2018-06-27 11:48:59.280;111.111.116-84;1;;;
1000;2018-06-27 10:18:35.897;b70530a3bc2735d74eda664aa9e2b5c6f905ff1c29f7c622e056f83ad19d14df92dc99035ecd871a28ffe4e61d960d50aa61e7c08cad875ac1a44bf38fea2043;2018-06-27 11:48:36.517;111.111.116-85;3;;;
1001;2018-06-27 10:18:43.520;4ecbd308ab1ea57e3f749d6413d85049e8ae8540d7ed3a01b5d03c6fce22b47fb25963c328b504e1bfe301f6966df1995df0eaea10ad5ebfcbd18622a29834e5;2018-06-27 11:48:45.287;111.111.116-86;1;;;
1002;2018-06-27 10:18:54.630;ea0dce94b94fcde2251e2c78b2b67138a0c027704f9739e3ccc08a80ecf2ecda0ee1bbdcac465cf6a17c68742cda97f18466064449a99ce090d5b09f767552d9;2018-06-27 11:49:23.970;111.111.116-87;3;;;
1003;2018-06-27 10:19:01.370;a501df60e9e1d8caebabb9799309f94c8ffe90eda65ce3e4965e3d9414fc8129d6dfef9181d403699b2a40bd41629927a34e0c9d8983101f9502383c5989d378;2018-06-27 11:50:23.183;111.111.116-88;1;;;
1004;2018-06-27 10:19:01.700;7ae3c312620fcf3da4df171b17a432df38eb67af03e626d7039288459ababab722afbea6d66036d3add7213f2d6055bc9053214d8a08ee979a2e201d0a629d5b;2018-06-27 11:49:03.217;111.111.116-89;1;;;
1005;2018-06-27 10:19:37.260;6287ce7d38aef4dd1aa0d288f31b9f51e73049f2a230063692ab37cad32ead19a0f7bcb9af7f6366b4f90652c227a89620ab4070c3a8ab6f6303dbf319f40518;2018-06-27 11:49:37.260;111.111.116-90;1;;;
1006;2018-06-27 10:19:50.843;6f33e6e1547d0cfe886769fc166052a01896eca9768685d2bdded99b7ae368178566af720bd8ee2c495a2aa56ae5a74ebaaf7e6ed76345fb45ecadef550b0848;2018-06-27 11:49:52.620;111.111.116-91;3;;;
1007;2018-06-27 10:20:20.177;04cdff79001efc3f3293053ffebdda8a47981aa96c4170089ac083cc2bc243c187bf44d477a636287da1d7a76450f8f33effa8fdcf478679a4dac5bd298cd1a5;2018-06-27 11:50:20.290;111.111.116-92;3;;;
1008;2018-06-27 10:20:28.220;0882758df94a5c1ab8aff41dc8495454d0bbead93dcc0dfeffb1ab8241c806df760b7aceca686f6c98127110fd4ed3c5e987e66cd636b65ba7f1b2cfa97330ae;2018-06-27 11:51:50.647;111.111.116-93;1;;;
1009;2018-06-27 10:20:34.253;1488926a49ee9f23c952c7673fd9fc77f864cec0124454af53316387aec321a419912f1d64083a83f31b094adaba974f04ce8a2ebd935fb3b39eacf4f01626a3;2018-06-27 11:50:36.240;111.111.116-94;1;;;
1010;2018-06-27 10:20:37.867;35975af0c8fef88808f6b702214d72f5ab75083607254c9e2fe11cb35c49b67178624388831f59d3dd17f573c9dc5d2815b6ce26e8eb08cd614e2bd88907a40f;2018-06-27 11:50:37.970;111.111.116-95;3;;;
1011;2018-06-27 10:20:50.120;4d9fd5e641c82be9dd73ae7c89e6905c1ff3929281984b49166e05897a51bd7304a6970cb5524c4bcc23b8bd1648626d7d08794dbff2827540afcec909f6c408;2018-06-27 11:50:51.687;111.111.116-96;3;;;
1012;2018-06-27 10:21:02.697;be538b713171fdef290b144eb13c41a30823e7b102b3dfabaf993c3c2b219f9566d57d8fcdc8bbecc0cda6905b00b61e418a20faa3116d14995cd52248a90c5e;2018-06-27 11:53:08.823;111.111.116-97;1;;;
1013;2018-06-27 10:21:36.967;859c06f071ab834c90aeeeb5b9710d23f8d4debf80d926a60e7b9c228eee5ecfc2690356c0c7e8c840607785a420914a63891d8209afc676b968c8dcd3713771;2018-06-27 11:53:35.133;111.111.116-98;1;;;
1014;2018-06-27 10:21:38.497;f660a233d7e0ca39ee04225021fd1d0cc71ee8700bb5883f3188419f9e53dcfc870a164f84be7b625a0b5f5d896b74bfeef0a2cc13df7caefd00bdecf84983e0;2018-06-27 11:52:26.683;111.111.116-99;3;;;
1015;2018-06-27 10:21:38.850;5d08a4fa004944d713bb2ebd1165db60f166464454c3e31651cb670bcb1a7c74bd5ff28275270f2ba9db33c9fe3207c8afd174edd54c386615c2dcf199786c71;2018-06-27 11:51:40.473;111.111.117-01;2;CA4C4CEE-CBD7-E311-83B0-02BFC0A801BB;;
1016;2018-06-27 10:22:02.740;43cd10362ec7b73d4bbb2bd24a5505936e9d1cad658a8b5a933f165c491e690bd784433af806772261b1bf74ce65234718de45921bfa09be8f9708b25e1909f8;2018-06-27 11:52:04.180;111.111.117-02;1;;;
1017;2018-06-27 10:22:10.543;3caac40f62b893bfc7f252d6330db79b926af3fd1ca1cccf6b70393a842e1c951479eb88dcc09bbf86e8a839b1882de1358b476ada0157dfcdd5420b02faf930;2018-06-27 11:53:03.077;111.111.117-03;1;;;
1018;2018-06-27 10:22:31.280;09820b6ad0e2721a22e4c1fbfcc734dfbff9b93d6f0d39e12e0f15873f066db866d4f9995cf7157bd291362e8494dab7e03042873144b8808e8e5178c6c228bc;2018-06-27 11:52:31.280;111.111.117-04;1;;;
1019;2018-06-27 10:22:42.370;93281cacbf0b3b1771bbc9891da98ec07c638f4fcc8148a934b2b15cabc0b8c4c82b9521a64e9e9d14166d0593334bd4328112cb23f87b9b225a06ebfb8dc856;2018-06-27 11:52:51.987;111.111.117-05;3;;;
1020;2018-06-27 10:23:06.123;55b9e6c0deb47e85dc287dfc6f4000229a13ed284962ddb68858778deb98be02b208c62a945215d459d6696670a694778f700b079675d8eb14d30d9d2c6be925;2018-06-27 11:53:07.377;111.111.117-06;2;3A7FB741-0C6A-E611-9414-001DD8200008;;
1021;2018-06-27 10:23:46.827;a80fe2dd2934d5b4484a30c25fd960e717aa9746fbbab98e63f76ab2c673b12512448a6a995bde39bf0279c814984f2a58dda359c2df216fde529b3c04ccf622;2018-06-27 12:11:05.510;111.111.117-07;1;;;
1022;2018-06-27 10:24:13.850;7f50573a883dd8a10d3543198cd387f9a38ca5ab8ef54312513532f7e13a6acca34d61da09f3373f3659bcadf8b14b950e6f55e1b51104920f6211bda30dac1d;2018-06-27 11:54:15.603;111.111.117-08;1;;;
1023;2018-06-27 10:24:17.627;245a7d4a14c20a9cd96a21b439a7f978e6f70b15ed762f003c7c51f4f9f7e29fbc78b487ba59685cc2c8a8c5901ffed7a1aa942eb5531f0cb07439222aa398c8;2018-06-27 11:54:34.083;111.111.117-09;2;27168365-8D1B-E711-941D-001DD8200001;;
1024;2018-06-27 10:24:27.007;23a43da19e9d559b20a1690c51fd7a5efb659be12fcf33f90e8a3bc462807cd7f2c8394b6f6b058b07f7e8849ea71baaf516d7c46381a221043e5c8b4aafedfb;2018-06-27 11:54:28.143;111.111.117-10;3;;;
1025;2018-06-27 10:24:38.270;1351402a6f71d5662aade08273500f023160dbc77776372103265a35cc23f5e1ad38a21761e6f0c1f6aebd4731e6f396c710359292f4daa0c1e56bf88c4b86ec;2018-06-27 11:54:38.270;111.111.117-11;1;;;
1026;2018-06-27 10:24:43.830;01bbbcb8b55b8d97e0dcab8e742420dd20c1fb4c12ed1ef66f95833353da8a6190937302161759269a6afbfda90b6b947dc1a1c691dfda5440504ecd63a36226;2018-06-27 12:13:07.900;111.111.117-12;1;;;
1027;2018-06-27 10:24:54.360;a99742ec7e85cbcdbd4831088d05419f717dd2c2944679b1b02969d751f03b2e4d3c0953a59eedcb0d131802ad54fdbebc6ec17c516c355d008f42f25aaa310b;2018-06-27 11:54:54.360;111.111.117-13;1;;;
1028;2018-06-27 10:24:57.310;60ae73841b9b5328095df1580b60ed7aa596958f29e8191089fba1af90ca5cef8f54990cf6505aca692947271cc06a42deb45024f336b89aef690bdfab0e2c2b;2018-06-27 11:54:57.310;111.111.117-14;1;;;
1029;2018-06-27 10:25:02.310;103d227d60dc2b9a5992f084d09af2e5a29ff71dbefaa0746d40e2d5b038d78a68c407e4ed58275b1be51aa77c8840da03da4abb5e91d0f515fe72da726ac99f;2018-06-27 11:55:04.100;111.111.117-15;2;91B28C72-3F76-E811-80C0-005056955165;;
1030;2018-06-27 10:25:10.617;998a591cbc37d45e9eff7b09f9eefc18ab8288fc5ba427cf6e6ed625ded7ad49b62fb3009fd9b3d4c35e33a96f12a3361db12ef340c3c69142017297d7f290a7;2018-06-27 11:55:11.947;111.111.117-16;2;00A18920-CBF2-E111-B994-0026B97E0079;;
1031;2018-06-27 10:25:48.970;1d440dfd6d9ff78bb8ca976da124439d73221790cc6f26e256724a9d953ff657e18554137d67f79d05c5e1bd4983f0db00d03106c150d482fa37bfce4b7885c3;2018-06-27 11:55:50.220;111.111.117-17;2;27168365-8D1B-E711-941D-001DD8200001;;
1032;2018-06-27 10:26:57.580;7a126886ddaa6bf30990880c5a52958bbfb838360b49285e1341e7da19300ba4467aa277167c34dd50aba1aac0d06b70b800e0c6f055753281e632f47e8ccbfc;2018-06-27 11:56:58.583;111.111.117-18;2;3A7FB741-0C6A-E611-9414-001DD8200008;;
1033;2018-06-27 10:27:23.737;e1e535916d106d5d7204c96e8166491e7314ae5ea683f518ca7ee0fc530e56cf46ed40552bc98203a829609953093de49a2499648ba824435d0c901d723376ab;2018-06-27 12:44:59.077;111.111.117-19;1;;;
1034;2018-06-27 10:27:31.953;2dfa034bf3266ab69b0a0442b89d62ffe3ba8841b9f2f04fb711c785f26fed6f1ca8c6d675684963774d9638fc94a0c9ee4dd232c434f0552a1c12dc148be2d2;2018-06-27 12:06:46.993;111.111.117-20;1;;;
1035;2018-06-27 10:28:02.230;8d3f5c5e9a4aefe8e36a4d865dd39b898fbc23b787428b1410a9c0e2740ca0870a78a30520917ef6f3236c043e2dc3e556880c41a30464987f115b88b8ff0da4;2018-06-27 12:40:20.680;111.111.117-21;1;;;
1036;2018-06-27 10:28:10.897;351fb87e1d14cb8021cf0656abe50ea0cec1b865465e896547b7524b7b497c3d648c6761c8af4420160627104fc176234c76ce6efa1f720d9be7e1307e501dfe;2018-06-27 11:58:11.703;111.111.117-22;1;;;
1037;2018-06-27 10:28:43.107;5b451af29111c130a49ed6eb266bd8215e7ae85c40c0cc02d0c6a674cceccbaa4b8a19453bd801d6aa9509b4cf3e889541cef6e1eef4797a16e40d3945fbf7a9;2018-06-27 11:58:43.913;111.111.117-23;3;;;
